Scenario,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Programs
111,0.159788452274701,0.36112506339670203,0.42185048654500035,0.44101152377719544,0.46694753346177803,0.47884860110085326,0.48558311873114196,0.49421540906440364,0.495,0.495,0.495,0.495,0.495,0.495,0.495,A
112,0.12392265929259,0.274120828664032,0.3564327808921511,0.4023180976968002,0.41400212219985544,0.4214841688420823,0.4233574881453377,0.42682297494681554,0.43111212583180997,0.43235698679115653,0.43345267910518437,0.43377254463767106,0.43451458896813183,0.4349894750683534,0.43561438085130544,A
113,0.170509607631796,0.35495577060431305,0.4188807904958983,0.4368298799368493,0.44734191369229104,0.46761959078128135,0.4725514707157402,0.473837730085655,0.47961509609563907,0.48279802225375923,0.4847989240298322,0.48624369595392375,0.4868832999249524,0.48774519860264615,0.48884287869558146,A
114,0.173678886187656,0.393688988237478,0.4327677655162873,0.4532780184549139,0.47426363926407655,0.4846933080220941,0.49236411855569073,0.4930312115986705,0.49338249428917025,0.49484993070413663,0.495,0.495,0.495,0.495,0.495,A
115,0.189739088135505,0.380331732837719,0.4229019533375161,0.4405314655818695,0.45931452287127367,0.4623990955807576,0.4661375140056202,0.4689948763746781,0.47148400519407024,0.4767768581796671,0.47881339866848965,0.4796393447073582,0.4812118728756579,0.48189467612114684,0.4822043803052796,A
116,0.140661392495394,0.34122500493750396,0.4119844171225296,0.4276606560709112,0.4456526687840554,0.4541497730718351,0.45457901577442783,0.4570873525585779,0.4573563670378617,0.46103623282808565,0.461982288070167,0.4636568979183762,0.4645479172662382,0.4655712498575242,0.46624701364897736,A
117,0.149479213940031,0.314957374227276,0.40294620232900424,0.4194509089216868,0.42622444203405235,0.42919055114270993,0.430189812908623,0.43103379895144084,0.432087060480452,0.43264817911786907,0.4329461542975913,0.4339057051732459,0.43439560726750825,0.43446830295234123,0.43482663934153726,A
118,0.0816645721679748,0.1869419022248318,0.25219666744634994,0.28272447308703835,0.30029864730922406,0.30955282080092694,0.3118975664360367,0.32232287571083124,0.33032220546566116,0.3353845827965344,0.3411078733394844,0.34402306148985,0.3462896053382128,0.3465936651056904,0.3480221716196617,A
119,0.214597940609096,0.40280928057449683,0.428933273772695,0.4515297338003743,0.45665693555042036,0.4688765312389355,0.47424481094564175,0.4794492080668756,0.4879696068792456,0.48974270130268455,0.4930027799225898,0.49446460924648894,0.495,0.495,0.495,A
120,0.135070780082816,0.30445552388284103,0.40024397850983945,0.4178958664553512,0.42829609680940606,0.4327650169342707,0.4335166554098503,0.435397424343457,0.4391151211965209,0.44217578585444695,0.4442717552131148,0.44539639280763194,0.4459917162528924,0.4468243187522817,0.4471674910665127,A
121,0.157114081841981,0.317839473626608,0.4028546775521991,0.4176079651414197,0.43629361910589326,0.4401515539994271,0.44276463200944816,0.4469891899146392,0.4526899316900799,0.45809869528787356,0.46094127133090373,0.4625182584913106,0.4636543721134624,0.4645098188846928,0.4651928814340748,A
122,0.18940387733864,0.384833593131775,0.42665634828127813,0.4501730023684438,0.47023013090035204,0.4869599644280269,0.49137770512910156,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,A
123,0.166899601983081,0.38563118490259496,0.4334396731465393,0.46163086504709505,0.4831738328061276,0.48921979084678685,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,A
124,0.100323705374736,0.221445915369881,0.2781285360324503,0.3247136128137349,0.3537505647723546,0.3674143279086381,0.3726376950864874,0.3843663611095835,0.3867449100464837,0.3877016185685037,0.3904747800572199,0.3913615445746315,0.3938960922079609,0.3948570185488608,0.395046548689189,A
125,0.147715329544338,0.32145872153217003,0.39620592310903985,0.41167753523770206,0.42472032895785533,0.4311495770523912,0.43701644045638866,0.4409747529411914,0.4442929977431291,0.44769438118553306,0.4477923803721766,0.4487442855920601,0.44970449713154537,0.4499808017259193,0.4512352345476412,A
126,0.158037901475528,0.33879392484696,0.4062546672083272,0.42557874845272264,0.43806649302514294,0.448873786972438,0.45637725151184866,0.4585295811516009,0.46439277423168757,0.46891769444936304,0.46999535553232197,0.4712787160720936,0.47243950604029183,0.47325150569455077,0.4742386614885603,A
127,0.168564698322548,0.35041064158789603,0.41176511687924433,0.42815351355782905,0.43943262577621794,0.44428162994311576,0.44910815165859186,0.4568643912511099,0.4579811742130928,0.4646438432909099,0.46798008388940915,0.468774723417261,0.46885635473305864,0.4696639819517512,0.47069333675528957,A
128,0.123786806571367,0.289175763016518,0.36301830380546857,0.40248478295026463,0.4164027970765498,0.4212333475859009,0.4212561184062183,0.424075375262357,0.4250725243388009,0.42673982916627495,0.4285830342091506,0.4295413123430405,0.43004808413825474,0.430373767620265,0.4305678579362841,A
129,0.176889263311811,0.379481646044151,0.4253542900418623,0.44962431300742706,0.4757174313129996,0.4947549985850249,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,A
130,0.137746840629194,0.310243692713042,0.386917321000249,0.41098785831112367,0.42128734650783417,0.42253082927047825,0.42694512184683053,0.4289253551452506,0.43387718168040806,0.4339358946876488,0.4355582118103706,0.4358761093214969,0.43657737704342525,0.4371500162552958,0.43768393037718156,A
131,0.115462524359678,0.263766059758014,0.342998077982511,0.39006238583312625,0.4036189089730256,0.40764945961124927,0.4113115292997652,0.41372642150945105,0.4156883327694215,0.4170365762249652,0.41730868625234946,0.4179739791057947,0.41853543295078505,0.4187988315568687,0.4191655260176335,A
132,0.161445092748075,0.393457314760718,0.426889647857655,0.44378758092950843,0.4638260352165652,0.47997692846481094,0.4856092279996957,0.4944858626584543,0.495,0.495,0.495,0.495,0.495,0.495,0.495,A
133,0.14865262771115,0.369956950597788,0.4226125441056649,0.4406471189168194,0.44423722349650446,0.4471432646200429,0.4505015835403639,0.45756438895383716,0.4622515122593861,0.4632361394601195,0.4658156947230248,0.4674487539118318,0.46831240968590643,0.4686968315476083,0.4695161801636404,A
134,0.186476951077592,0.379975237399898,0.4258105757033269,0.44194867671698823,0.4610898671977464,0.4677683020039769,0.48000870184561123,0.48362763153011196,0.4914810821375661,0.4929537649955275,0.495,0.495,0.495,0.495,0.495,A
135,0.147772528683959,0.31935631582033197,0.4064478289003915,0.4254415990586387,0.4362062251226465,0.44098809008384915,0.44296555242883695,0.4443578564888805,0.4490274843230951,0.45222892037541773,0.4553199840834135,0.4564762487358204,0.4571638179000684,0.45784506797077296,0.4584645943191849,A
136,0.136307078360253,0.296401113238275,0.3775239973518668,0.40878642383152475,0.4172150974147053,0.4243732586705723,0.42958322867820575,0.42967928365583546,0.4316626569396821,0.43385438875139815,0.4362904297388779,0.4367435099448217,0.4370898190556421,0.4373822893246106,0.43780524047487396,A
137,0.114226753886152,0.25419219074119703,0.31387447636025523,0.3590259061475791,0.38801474202298675,0.401109877463374,0.40126706879143037,0.4062794899908815,0.40698067302340496,0.4098853010870503,0.409970330056964,0.41116461240194024,0.41168674672747824,0.41184681678311996,0.41208931202660487,A
138,0.137749555852396,0.29899603431689703,0.3819088715002095,0.4102581033035388,0.41791988483654124,0.4200527367584658,0.4239751260077374,0.4261640299791145,0.4278870565276252,0.42973412278964485,0.43087279033925824,0.4311049958406907,0.43176987739517425,0.4320809188054833,0.4324881118550495,A
139,0.184543310076864,0.4082751909522949,0.4426168549838857,0.4678028401823957,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,A
140,0.121517021934129,0.267655257463702,0.3405669040739856,0.3835028117671627,0.4006747713608348,0.407619580615189,0.40767643373996537,0.40852457112333884,0.41051361817608706,0.41267359838334305,0.41380189618125973,0.4142300281736059,0.4150167400207452,0.4153558525471004,0.4158230452136213,A
141,0.106540081855258,0.23316858488630499,0.2931382257092093,0.33778331188503746,0.37651075044218174,0.39217746973471707,0.39728818472342775,0.402282481945087,0.40315885200370855,0.40467237526945965,0.4059037456963448,0.40633565984890596,0.4067740768307139,0.40721658099982805,0.4076966551239269,A
142,0.188029314664111,0.4070177929655215,0.4416807901312582,0.4672878490112745,0.4764815546557089,0.49018320217176053,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,A
143,0.118461877715425,0.24337371033176702,0.31825940935268154,0.36457723065525444,0.39482285856785565,0.4009277757476607,0.40425084913204934,0.4050864377974352,0.40743350058335787,0.410005412030621,0.411315763441033,0.412542734946728,0.41263736558769454,0.4130385789197553,0.41320209577536277,A
144,0.126240937235056,0.295965370950132,0.3730243952477328,0.40665732385486364,0.41588791095029454,0.418703821332604,0.42151745798141194,0.42527267340795316,0.4264459742639425,0.42848042534466807,0.4292603352692185,0.4297535432954112,0.43049944031713433,0.4307692227212163,0.43100245810950394,A
145,0.15002998450239,0.339646206373303,0.4126915867069732,0.4281895649475945,0.43854157453706405,0.44372305097949855,0.4457307301141826,0.4488194031839815,0.4526945279703002,0.45855024347569123,0.4610259613212165,0.4617567930957605,0.46184834152587256,0.4625025218452959,0.4628579063794794,A
146,0.139883036433147,0.31598784235411403,0.3992251000000131,0.4135986611735845,0.42834369588275123,0.4324735701826367,0.4377486477938374,0.44215617066212515,0.4422035207189337,0.4438381938614168,0.444682804829144,0.44520834506483237,0.4461939446130893,0.4467260506590522,0.44768254845887145,A
147,0.146106073432498,0.320460625818494,0.4023984151936385,0.41679131182089446,0.4270953147326633,0.432178485617796,0.4356146503291869,0.43765432140730687,0.43909892840712117,0.4419181942870191,0.44303442488523676,0.4439582978371686,0.4446489897883627,0.444862438952052,0.44555948849398014,A
148,0.143898800368241,0.324999619253038,0.4001983891122152,0.41507584836429673,0.4294899568978773,0.4312970409198123,0.4357895169261993,0.4367101359606404,0.437113598931971,0.4384115252526583,0.4390112745189249,0.43922967758144116,0.43965193224886745,0.4399509598517871,0.440264450083419,A
149,0.157655050832263,0.37138937956206497,0.42378977798776213,0.4415352434798149,0.46826161266031296,0.47576341402270184,0.4841144642615285,0.4852063437807616,0.4894472767717882,0.490860175141204,0.4924958585230777,0.494585157154425,0.495,0.495,0.495,A
150,0.119162755228091,0.264533075355596,0.3413650807987087,0.3935717102367995,0.4024197938113886,0.405597136270454,0.40959060754518173,0.4118361140160609,0.4125974580694813,0.4142678711216858,0.41549590547767556,0.4167290523568933,0.4172437023909286,0.4175113399866569,0.41773551696199585,A
151,0.0890730526433888,0.2114297057928458,0.277025486223528,0.31290608836413614,0.3329651047825584,0.34587602716573723,0.35499746506964436,0.36120151830239156,0.36507163587725067,0.3682398965323679,0.372284630983179,0.3746360643954072,0.3755272904623813,0.3772599729176211,0.37794868053485786,A
152,0.171349614377624,0.364581071343565,0.41211181395196106,0.42967999048110106,0.4387060265347476,0.44791879591106376,0.4506050857337314,0.45854990254394834,0.46452690292040105,0.46741679230325034,0.46887518732107714,0.46963086742321813,0.4706020318485322,0.47131802504637044,0.47244727817922594,A
153,0.127674887556325,0.284848102299121,0.3831768448804413,0.4105034992854424,0.4216078949690247,0.427312702328169,0.43021001418743793,0.4324585969531128,0.43453047328342276,0.435611954794929,0.43577463457047516,0.4364107448287832,0.43687348390983044,0.4374298406194852,0.4379474286459757,A
154,0.132650220516319,0.298494409959998,0.3814908076796162,0.4115494005610867,0.41718928300762353,0.4209484728652363,0.4226229562549311,0.4250848393687796,0.4272535653147038,0.42838502998471945,0.4285518117677765,0.42865074196692826,0.42896086470209105,0.4291965650351513,0.4295267118566554,A
155,0.196871552105037,0.40997387624509274,0.44258478923261024,0.47292426655670566,0.4892934769077846,0.4906882485348129,0.4929415861487742,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,A
156,0.196341376982549,0.4232588357726848,0.4740547436586295,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,A
157,0.151227886495998,0.34768050610552903,0.4203134836563097,0.4370940262147978,0.4483870146243696,0.4502169220935389,0.4577611980829727,0.46101091931921173,0.4638986286506981,0.4674857749867129,0.4698693961918859,0.4716138810671925,0.47215648976700403,0.47216866637309907,0.47277705891350313,A
158,0.135395490952024,0.323362957389124,0.40159735998805257,0.4160315007107933,0.4291332965783066,0.4357244422898673,0.43644289240496353,0.4390071636006996,0.4414691163881556,0.4432664225816277,0.4445630321287234,0.4460321579479639,0.44680315480690597,0.44684685208457986,0.4475586906723101,A
159,0.200469593366138,0.374181688707936,0.4155650544482597,0.4337516264440485,0.4366233861254907,0.4401037003782445,0.44283073447285437,0.4435927370686988,0.4484478832489571,0.4553673042135176,0.4576408876759644,0.45906328909506355,0.45964412754940687,0.46002465578338414,0.4604999124863826,A
160,0.174466569779286,0.359429897876797,0.41420947102451067,0.4336843267727056,0.45056313303845896,0.4604637135864776,0.464755202226205,0.4682864218672859,0.4704566509751083,0.4733722015028923,0.47611421899220413,0.4782709404994895,0.4791139473218903,0.4803681562393748,0.4812552772414774,A
161,0.188390139919931,0.40141679373451244,0.4320914487060958,0.45614634866134207,0.4880522317850023,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,A
162,0.128249218777621,0.323611055903662,0.40161470983688896,0.4178630592945339,0.43509388193569926,0.4385334372518464,0.4425938258518155,0.4430382826321718,0.4479433105416061,0.44892392937045644,0.44950179896510467,0.4514473873128496,0.45198791380672343,0.452448770750908,0.45288624640040753,A
163,0.131771050337201,0.298072403669312,0.3717868576494818,0.40505112447616154,0.4137359820210181,0.41479563255230173,0.41604456417212177,0.4191631878615253,0.42177904922294696,0.4234357111775357,0.42451834787806364,0.42475463692005755,0.42504303090434215,0.4254444440940471,0.4257071373145409,A
164,0.180458798024995,0.4012259008400044,0.43362230179983224,0.4546947549738457,0.48269793674556133,0.4865895658481987,0.49411936407174056,0.49469226072963923,0.495,0.495,0.495,0.495,0.495,0.495,0.495,A
165,0.14210526316907,0.300022319809915,0.3752639603040562,0.40904825608377093,0.42521629133875133,0.4340772054762138,0.4370149012145793,0.43896816258193444,0.4416831221924301,0.4461226870127793,0.44762720037721326,0.4486758946178303,0.449531664281327,0.4505818986394753,0.45160189749984014,A
166,0.111303801432529,0.242978543486995,0.3134776326053644,0.3517073951622694,0.3812218570544789,0.39216191268943384,0.39394615984163095,0.39938752576789727,0.4018275642370103,0.40277892017039524,0.404841080691083,0.40524591086029943,0.4056804948171064,0.40597800164474185,0.4061995423018177,A
167,0.131114822894655,0.326189367001652,0.40636588076141644,0.42395403776639623,0.42989969996736627,0.4383413385264743,0.4416695474549218,0.4461134245634512,0.44966510243533764,0.45025795903628885,0.45224822275432547,0.4536619569040481,0.4545539460900828,0.4551260785798323,0.45533917601762164,A
168,0.148125495402404,0.36431267500951603,0.4191234790189085,0.4325214689196069,0.4395152687549515,0.4462047756999455,0.45458200847125657,0.4569804678916536,0.4613106740616746,0.46154966819190696,0.46551105519900715,0.4669274665025788,0.46788134835399997,0.46881151953152617,0.4695520743198427,A
169,0.10179975461887,0.243753726607638,0.3118925945562981,0.3547897208269286,0.38310710882125343,0.3982206357934554,0.4046637000228414,0.4062831119977136,0.40898710895258933,0.41096510665658414,0.41218559800969046,0.4128986232773361,0.41347533691181204,0.4137203462489497,0.41404572261980177,A
170,0.126671137602068,0.317079481764305,0.407877991010185,0.4257763235850427,0.43587444730669145,0.44171850334424967,0.4437403746021971,0.4512977974657625,0.4566358336972388,0.4592549048593621,0.46202394420649534,0.46358544377808486,0.464147144997208,0.46483489782272663,0.46540965878275303,A
171,0.134151626059458,0.295290827226045,0.3614970065686176,0.401125668008589,0.4127630911827961,0.4180259113537601,0.4194910551829445,0.4239290820961523,0.4278885971510957,0.4303502294311983,0.43193906787036174,0.43236109222495556,0.4331191380803229,0.43333294268809597,0.43382954003460555,A
172,0.144207314865726,0.31631122062144,0.3900017816696235,0.4111564680288468,0.42517857744362186,0.4308786290753005,0.43681409265694393,0.440134661143188,0.44375075001006287,0.4442366534268021,0.44555942107231605,0.44655925967412097,0.4473856530615093,0.4478929323025783,0.44877584859344816,A
173,0.140924701205893,0.33733716940011804,0.41326463270229374,0.4291408667956525,0.44187480404571366,0.44677167857488226,0.4541169220357216,0.46201198808027055,0.4708326310197535,0.47733158320752866,0.47772926633417717,0.47827469181209326,0.47890175170469984,0.47979558072755635,0.4806821090837023,A
174,0.138593711964154,0.320659374424379,0.40337823619315605,0.4234356301802089,0.43227237285088443,0.43246302910643114,0.43264118186643724,0.43517483089265363,0.43799273376354153,0.44133274678190193,0.44219647189830513,0.44328836128454197,0.4442451328002879,0.44472525664359186,0.4450680925514592,A
175,0.159970469515089,0.369702669275924,0.41943053149618253,0.4349025621380661,0.44681079707453986,0.45306370391301476,0.454839420463974,0.456475808873224,0.4636609152472533,0.4664341539672173,0.4687944610169566,0.4703303062229112,0.4710833306473646,0.4720806270327425,0.47283134524985065,A
176,0.172694473401481,0.33968737905402,0.40488432397613067,0.4230491088553929,0.4323597140628193,0.43659364859610555,0.43911258975222334,0.44147602733525343,0.4415565970436624,0.4438314871021175,0.44469730720606304,0.44548168803186194,0.44647220502669027,0.44772663190747924,0.4483467881870041,A
177,0.156400017715027,0.33527557207166503,0.40861317568087163,0.4270333213956591,0.4396894492397561,0.44702844894369803,0.4536461325571787,0.46011260785442293,0.4638753232695515,0.4648432161167069,0.4669340623359401,0.4689024537605969,0.4707940780290167,0.4711776604723914,0.4717172417010686,A
178,0.138718215377878,0.255547674463229,0.3175392529481461,0.3581486631093011,0.3891529431095216,0.40160792106716614,0.40599971571885235,0.4068203062564247,0.40764266796498916,0.40850043984914153,0.40944381423402804,0.40959702682690596,0.40992866609650735,0.41019190569892167,0.41041719472760163,A
179,0.215063916296283,0.4284408233835391,0.47440695418185597,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,A
180,0.117280563249225,0.270592714158959,0.35326009791275315,0.39984747556585115,0.4099655370752208,0.4169610398541371,0.4216686132528982,0.42479358214879437,0.42833876675476695,0.42938080912619403,0.43127599462515653,0.4315607545568445,0.4317675666609225,0.4322391677914458,0.4325707323470579,A
181,0.138567784152962,0.305549733358416,0.3860100578449238,0.4107511923901804,0.421733260013234,0.4264552269937625,0.42734708661605286,0.4314147114549477,0.43316073982820896,0.43618468712958636,0.43673072506229293,0.4378226474600686,0.4386272738035779,0.4389275091144614,0.4394055372721884,A
182,0.140055320692874,0.31479966514675195,0.40297391359944695,0.41699014394842765,0.42900314356158653,0.42987171195990165,0.43630724885183936,0.44069926393064823,0.44636713471988787,0.4463761650595393,0.4488279813512083,0.4489264299813843,0.4498390528332288,0.45032701006941106,0.45105403761515106,A
183,0.192867219249037,0.4042980989878276,0.4379546936085043,0.46146410187545084,0.4738986389302555,0.47730045468295745,0.48496854790289917,0.4868130449645633,0.49098885233880535,0.495,0.495,0.495,0.495,0.495,0.495,A
184,0.119324415707802,0.285845760543185,0.3613106286468438,0.40289057130185035,0.41851940182492103,0.4265707106769843,0.43058284875112973,0.43395435096881646,0.43486250111990477,0.4351117860498674,0.4359176507996728,0.4363367317899584,0.4369784886185845,0.4373192399151213,0.43786757273991134,A
185,0.188731792805289,0.379543675708109,0.42205538555049044,0.4371900300780238,0.4628836299698231,0.46486700670258707,0.48058087902002444,0.48576671697836854,0.49192884346465987,0.495,0.495,0.495,0.495,0.495,0.495,A
186,0.190020258063255,0.4003047530418823,0.4319156538766921,0.46081729927361803,0.47178863650933395,0.4747340201402377,0.4908373251083146,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,A
187,0.195222287992661,0.376459581126735,0.4264392975397324,0.44566174798155417,0.46988740487203534,0.4764759920155449,0.48457782155324813,0.48477953556803427,0.4890854429258785,0.4932995487234085,0.4938344055298011,0.49482195007225727,0.495,0.495,0.495,A
188,0.116545050046532,0.229949427401257,0.2981262513492307,0.3412826481343365,0.3726176135028965,0.3765428026851218,0.3878749106821524,0.39445518427929,0.4010233101752648,0.40414543490601096,0.404348416605459,0.40523578426448237,0.4053175817800973,0.40549889172831255,0.4060295816620282,A
189,0.132710973813281,0.291373726260172,0.3739967769859672,0.40472601837301225,0.41367026962885,0.4184642482665311,0.41896780816440815,0.4223088876351201,0.4226793947543619,0.42275067268503463,0.42350966419113617,0.42404658111540783,0.42469840857049157,0.42522376915467525,0.4255065360304975,A
190,0.168716942924446,0.334363507511409,0.40937325428708454,0.423324358073387,0.4327957667308473,0.43654275709182033,0.43730797748822137,0.4392691431866447,0.4429418544926733,0.4433036032815202,0.44561916185970424,0.44612837163332714,0.4473807515272773,0.4479036640685295,0.44901670845941993,A
191,0.0930538952170508,0.2074197503958068,0.2636078793223405,0.303810885124868,0.3366801608035026,0.3474202638280911,0.350849622355283,0.3578737877666142,0.3634809867937221,0.3669834962578161,0.36846833641862103,0.37033520441230644,0.37155041123775073,0.37220512916622045,0.37371053973586843,A
192,0.139219807062555,0.304687082688079,0.3818511742293363,0.40961792577358624,0.41680228317031937,0.41707753462426705,0.42296918028608055,0.4257167041041005,0.42773873301283755,0.42811345825396874,0.4300709156256442,0.43033399597835886,0.43122947282819196,0.43150200009468004,0.4318474358399066,A
193,0.120303946282276,0.25857294179303003,0.3266443953397281,0.3611673520866495,0.398203810359551,0.40583860119456616,0.406653069960036,0.4077550551279069,0.41002534636253635,0.4102835526293306,0.41093799868562847,0.4112955816238883,0.41189247102864135,0.4121852284711123,0.41254363322482257,A
194,0.156677407324834,0.347327713930962,0.409609429598471,0.4279851998570029,0.444080185981519,0.4457700000759379,0.4521172433050503,0.4539447759058099,0.4559105296509374,0.45971544423105354,0.46293421387862876,0.4651048667788948,0.46517597395546206,0.4660558653305966,0.46695685977997015,A
195,0.136449028021697,0.27593697295365804,0.3522955265968857,0.3970931873068596,0.4105895533393672,0.41532112456074105,0.41776470115499037,0.41813045156741147,0.41821434252587153,0.41920704471709175,0.4214548151823113,0.4220440848043326,0.422451426168503,0.4225729468696717,0.42282505082323557,A
196,0.169921331079143,0.351270221832633,0.41165403003958745,0.42598271591811343,0.44464797359513897,0.4448022006874365,0.45024438291223795,0.4536451674494886,0.46559533286559207,0.4658045393638005,0.4691688872255644,0.4699730453380016,0.4705466302165425,0.4712608966071018,0.47222512209914586,A
197,0.137469755883195,0.28557061650836,0.36876712461012673,0.4038316783312925,0.4132298313775765,0.4219103368981618,0.4226325728651053,0.42485535650398937,0.4254419505891083,0.4271519244162658,0.4286373900858409,0.42909098289320846,0.4292892873524613,0.42966658382906275,0.4301353178912577,A
198,0.211142993309562,0.4070030976394558,0.43922501837533273,0.4708407197819802,0.4891365035785142,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,A
199,0.17258561356604,0.40483702894117785,0.4440636790012276,0.4874141401919578,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,A
200,0.122577657229477,0.257769629097797,0.3198701661703979,0.3525431722161242,0.3730962237704721,0.38809134585476696,0.39975707243980146,0.40318422060967973,0.40480424538839627,0.40545245325208995,0.4065140602740869,0.4073999017947878,0.40752322373190153,0.40777809832550804,0.4080649827922541,A
201,0.0910343282823696,0.21001939330849861,0.2733669365771028,0.3115124202472973,0.3264594210527747,0.3395396951778796,0.35295851777715,0.36155325977397057,0.3680688225758132,0.3712331300586778,0.3747760992502711,0.37618003126708593,0.3776863259982579,0.3780171564160424,0.3788695046665586,A
202,0.185193173700705,0.4008142926110536,0.4326712126604107,0.4579532584816604,0.4702706806767065,0.4797071254719268,0.48126811596383207,0.4853610414161414,0.49062772330217497,0.495,0.495,0.495,0.495,0.495,0.495,A
203,0.174171114604409,0.37482622359419104,0.4248691685673448,0.44085227090290646,0.45359471332715484,0.46308363236692135,0.4778653035531436,0.48090309380432755,0.4832870306060849,0.4909603236250391,0.4936416755526658,0.495,0.495,0.495,0.495,A
204,0.145127417529067,0.276902840676553,0.34624429474317664,0.4021732308376648,0.40935042903958285,0.41328569309099206,0.4137279686458797,0.4162875739681037,0.416901071691213,0.41943583728800493,0.4200607615741932,0.4201920560028445,0.42069507091112396,0.42078552772565025,0.42116839960466534,A
205,0.167927324966399,0.36715030513615,0.4161254429017292,0.4299074784687949,0.45038715249760425,0.45130463655868175,0.4578026819690107,0.4662907544372803,0.46798173204001814,0.47306786514541593,0.47473638903227644,0.476308634767016,0.47672671501620384,0.4773376734720415,0.4784614518811333,A
206,0.177839574990167,0.360761842278708,0.41455066221283027,0.4291354470154845,0.43429020778683614,0.4441694258035516,0.45191754003053747,0.4601324464553034,0.4617316063042871,0.46780299408606324,0.47057435845530426,0.4719673845027915,0.4733235149558538,0.4740376923286699,0.47470046822496925,A
207,0.198429003508071,0.4048591587718216,0.4366306688357359,0.46490383722466294,0.49237951905129795,0.49257821825786946,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,A
208,0.117804599790736,0.269603889916233,0.3519046011789361,0.4001874179389602,0.4078751086027298,0.41022307119305645,0.41568140139953225,0.41684862518565663,0.41784587404523993,0.4187816452585557,0.4191965852744327,0.42040606214225407,0.4205326720434423,0.42114753083607104,0.4214680344581028,A
209,0.153460463553293,0.343206485674756,0.40938255904631604,0.4282608135351685,0.4369373142287029,0.4428448869757419,0.4446943040730869,0.4472465569742958,0.4502530501970773,0.4524914313672147,0.45585965636964393,0.45736266606940507,0.4585063060634766,0.45920583286238353,0.460222323323314,A
210,0.118158557854025,0.253278782713022,0.31991856208773023,0.36194905994015475,0.37863106151798737,0.39186738709809515,0.39239399565943067,0.4011572833622335,0.40293529098119696,0.4060737164601419,0.40649207224852907,0.406525305937864,0.40674014619982113,0.40713011720126785,0.40742173364003254,A
211,0.152416506113169,0.33361837158776997,0.4106031125437849,0.4274072624134357,0.4371598126671405,0.44770044736795805,0.4490100154522835,0.4537532023063834,0.4566475984324622,0.45747874261996535,0.4584152113327535,0.4586339870157412,0.4601043381061707,0.460340402995772,0.4612626253313852,A
212,0.163013671706421,0.339162201591936,0.4165458686537341,0.434362377491165,0.4547125011337637,0.464753623625157,0.4727605930400179,0.4769792433507161,0.4870204651467419,0.49186074374083416,0.49414014193088146,0.495,0.495,0.495,0.495,A
213,0.186903559196822,0.40908667090075274,0.447512366370521,0.4895027690074589,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,A
214,0.137567792381121,0.32147943213523,0.40358913372739136,0.41656793115869106,0.43424369250754835,0.43507507919652993,0.44136112137014427,0.44447356425021173,0.4513856592653349,0.454416197735368,0.4552293081701609,0.45599431363087406,0.45681599351163893,0.4579147285458634,0.4587376959862493,A
215,0.155947907504357,0.332148542029086,0.4028150521285119,0.4213046116246226,0.43663574264474914,0.44461577846799166,0.4511812598743977,0.45822007114947116,0.462334512285107,0.46288671639351303,0.46514880176933254,0.46661220167612455,0.4682858377627335,0.46937918249138866,0.4697095568868459,A
216,0.103185370819985,0.241648572229883,0.3063612236867062,0.3513495999226633,0.3856347179109038,0.3977013885660006,0.3996152861992852,0.4028214472600924,0.4032906091951709,0.40418449711725657,0.40444726407771564,0.4049263142002476,0.40548932957217154,0.40558467775742213,0.4063009827566591,A
217,0.16215028423434,0.351440027785545,0.41199948487811794,0.42981830052441544,0.4459227763193115,0.4573507290794288,0.4656709263393317,0.46794818037501335,0.4683946506401335,0.46893320189766086,0.47113802458789933,0.47327618858614134,0.47481105252399153,0.47502063240668885,0.47523881371591176,A
218,0.165661386767228,0.34880367634085896,0.4144165396573753,0.43421596748901137,0.4522280459124253,0.4535850942789939,0.4568295235714275,0.4606957843741422,0.4669246138364215,0.46896603033137557,0.4695763875681557,0.4710774447513028,0.4717226663862,0.4728558790140533,0.47400114104862884,A
219,0.115469854953662,0.235402109113073,0.3014327536131165,0.3284346536423604,0.3664252414090607,0.3725300464587395,0.3817500960563795,0.3869067691311185,0.3899589905187239,0.3905330028686813,0.3934196328322612,0.39596426328685075,0.39791837165830973,0.3983561932262584,0.3995261483139537,A
