Scenario,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
92,0.1559223111385510000,0.1862621535990000000,0.0928148981321950000,0.0420911679379739000,0.0372205093945220000,0.0075547277856257800,0.0173218528786695000,0.0082785679531277900,0.0067228506766819200,0.0158697539760544000,0.0043454061686194100,0.0005807555103856700,0.0025827924931876700,0.0006065898336417590,0.0012855311051337500
93,0.1423925110055080000,0.1708626036008860000,0.1037786335987560000,0.0509233910219481000,0.0583804034634041000,0.0137226482256504000,0.0029502340105622500,0.0012683570001872800,0.0102665883952771000,0.0064799842406250500,0.0018614166716362900,0.0036776286594052800,0.0012630035500261400,0.0009848388583417950,0.0014975093794720800
94,0.1508243437395420000,0.1831514019791850000,0.0841231497093820000,0.0536822497949405000,0.0370232359731641000,0.0013549824196376800,0.0178816715904905000,0.0040556691991941400,0.0028277143453550300,0.0031180123713456800,0.0033966494801080400,0.0025829041529479600,0.0004674961022294350,0.0006675901409303510,0.0012520777024825500
95,0.1353681254965910000,0.1635479047735060000,0.0886744284512632000,0.0440515073692477000,0.0184294944912620000,0.0164981114418008000,0.0021092587431605200,0.0069206153150487000,0.0154171572743120000,0.0110551272607215000,0.0005008685388250220,0.0029474270893720300,0.0008123663138302240,0.0015826719689137000,0.0020973300709594800
96,0.1608118024280940000,0.2098527478523710000,0.0968325580948439000,0.0614333071754602000,0.0486048254964331000,0.0167807260205883000,0.0102186171859814000,0.0120528756907131000,0.0040559269068857700,0.0050710706319179200,0.0010537049176579600,0.0036397646592841100,0.0004988619536611220,0.0011338060031497600,0.0020794742408241900
97,0.1315767279081810000,0.1684992494803440000,0.0798487876874945000,0.0451282805122186000,0.0361476537404907000,0.0169312877624457000,0.0116854923612714000,0.0063020450074961600,0.0014445853956509200,0.0067502500371000000,0.0037570734368484400,0.0021365923382893100,0.0017908878794419900,0.0020600354599682700,0.0018158637804453500
98,0.1578850828829760000,0.1975637891441920000,0.1025418839483840000,0.0542085733212181000,0.0434085802040060000,0.0002224717323665410,0.0048241341233785900,0.0054925142287951300,0.0140915335755022000,0.0180409337308600000,0.0062259020596612800,0.0039251904112415300,0.0012101702302390300,0.0019324913949620800,0.0021044569702121000
99,0.1637727559258460000,0.2147641187513120000,0.1133267736418300000,0.0538874812423702000,0.0298933634041940000,0.0217853347631973000,0.0141737994909756000,0.0161913284146599000,0.0206707483273029000,0.0058477493682603200,0.0052605168805516400,0.0015548068820129500,0.0034332692429514800,0.0007748776843188510,0.0015256935676482600
100,0.1531512415138800000,0.1933563793171410000,0.0850647817306194000,0.0587667694284845000,0.0462101474679271000,0.0180856613390011000,0.0025595199513806600,0.0054228803753960100,0.0161895200247308000,0.0061087892312281500,0.0021022572196931700,0.0048453130670903200,0.0016954241084564800,0.0020419436746650200,0.0003828538870337370
101,0.1493050219224730000,0.1645157749863600000,0.0743114860867411000,0.0461918889236861000,0.0266833731004202000,0.0183579353670316000,0.0136422379007018000,0.0090485655180109500,0.0016267812818323500,0.0052943839299433400,0.0056073704638746000,0.0024229173199686700,0.0013525704985066400,0.0016751141468655600,0.0015852523755257400
102,0.1824471186540480000,0.2238788660912250000,0.1157708558079060000,0.0689854758732138000,0.0320732515617985000,0.0092070917968019000,0.0174669861228169000,0.0041923780333475000,0.0044900007296702600,0.0070529724955357400,0.0065115647899742700,0.0010123336214532300,0.0018666617111102200,0.0017641290420652000,0.0022494723671204100
103,0.1648395071593900000,0.1850718329230570000,0.0935844087109900000,0.0521180652436846000,0.0222413128624747000,0.0062379773148135100,0.0239524025592857000,0.0106747554467611000,0.0059880165423560600,0.0125713455647985000,0.0013365319378927600,0.0047704582715265100,0.0025715156056018700,0.0006366170500836760,0.0018344919257451700
104,0.1273112088649980000,0.1329460756280510000,0.0554681777006104000,0.0399504609355508000,0.0314096319156040000,0.0096958939271278300,0.0087154609203158200,0.0071053964947505700,0.0033786893262541800,0.0006737407633543300,0.0035556824557367200,0.0021009684880712300,0.0012618247464672200,0.0006917084746270810,0.0016398946542286600
105,0.0843104723622759000,0.1166055083585600000,0.0553965636936771000,0.0434660959697245000,0.0250031278948350000,0.0090037987943346600,0.0136050843328110000,0.0091404726294055400,0.0095804163661550900,0.0019383296258553200,0.0037374976790064600,0.0000983006732465972,0.0007744601844791220,0.0017296556732133600,0.0001590991851763440
106,0.1631262039812900000,0.1810243238853000000,0.0908706722277419000,0.0582289429526446000,0.0479936165643799000,0.0317272826069782000,0.0073618850493117100,0.0045228128443624100,0.0003505532030004060,0.0104316625873792000,0.0047951164846579300,0.0018104061428672100,0.0012029719980262700,0.0017287860234756500,0.0019290739402149900
107,0.1721929893662330000,0.1996699513351050000,0.0975667251377078000,0.0582488460581592000,0.0173971409623144000,0.0178243304534809000,0.0141140351447961000,0.0067880241540183100,0.0115919660206696000,0.0027322476124107300,0.0067464241395499500,0.0033248678027592700,0.0038956617431699300,0.0000383079705954826,0.0022999708542627300
108,0.1846042948596400000,0.2376235592772060000,0.1110697430064950000,0.0613706206530339000,0.0354963169881509000,0.0398447263814741000,0.0319924877399792000,0.0026752926942329000,0.0019100912973902700,0.0161880667485218000,0.0036023540755679000,0.0042250924618743300,0.0026541301358361800,0.0020953326456148300,0.0013985423875911000
109,0.1635419668345630000,0.1843528740848950000,0.1156354278980780000,0.0726246508932036000,0.0130529089614843000,0.0184788578777110000,0.0100101254132024000,0.0115943618761707000,0.0048773089919352100,0.0022904210588851600,0.0041785375702842700,0.0019723766948775200,0.0010007471010963900,0.0014850698519747600,0.0016394205888352400
110,0.1366905718372740000,0.1599727069770850000,0.0903652255357059000,0.0542516809731955000,0.0516771055563015000,0.0168526731476789000,0.0072481055312449800,0.0008175994381987150,0.0019199562176734000,0.0112149246507279000,0.0028905515323868700,0.0027046700841910500,0.0034044603875663400,0.0007415473787630760,0.0012014052041933300
111,0.1349455839564570000,0.1515086878408270000,0.0945627511584407000,0.0554437503861977000,0.0104700407002294000,0.0136437958031321000,0.0115985035850282000,0.0061349831407333400,0.0074842345728869300,0.0009681690876136100,0.0025292581174933600,0.0028569324201720100,0.0012574529472418100,0.0002759365249162150,0.0017708324652890000
112,0.1895316115733380000,0.1949143382945300000,0.0937346100198674000,0.0561544628938724000,0.0395861300590481000,0.0068412491397487600,0.0064533217342680000,0.0022023091514115500,0.0066328509745596400,0.0024321320058612100,0.0021859083664921100,0.0029697035191619100,0.0021151523562807300,0.0023764690043161900,0.0016350288340761000
113,0.1924857400766300000,0.2127042130308080000,0.1156977098888570000,0.0630685553272368000,0.0659713360426317000,0.0222806782158056000,0.0037515520387348200,0.0114595441076021000,0.0016208511860253000,0.0105887184510138000,0.0036598853908543300,0.0054403946976518000,0.0029199834593909100,0.0013598390521084600,0.0026185547441460300
114,0.1381676209485590000,0.1547009464388410000,0.0792042748692496000,0.0455487674273980000,0.0516574512738613000,0.0072899530140904600,0.0128290415846058000,0.0078272123300401600,0.0032967542375644900,0.0019617630841817900,0.0034259390750086400,0.0029593457552627500,0.0025395934871686600,0.0014298262733466200,0.0018141417789831100
115,0.1060373092162380000,0.1164396673145150000,0.0634707708176076000,0.0339116084830299000,0.0413586622011440000,0.0124514045034784000,0.0012867483819960100,0.0081028587048541800,0.0106420032203378000,0.0009948922964687480,0.0006682710316285790,0.0012530065008118400,0.0010708792441727400,0.0005484791351358850,0.0010861043368214000
116,0.1300963932372360000,0.1564287088333930000,0.0750895165842387000,0.0501456961845060000,0.0528706393409379000,0.0011426730431160700,0.0258392083486266000,0.0107743544158464000,0.0103058546907552000,0.0105589513529765000,0.0020596960176890700,0.0042892132198425900,0.0026322958310272200,0.0021452449179491800,0.0018361642625045100
117,0.1529600783420750000,0.1908300837720900000,0.0763033433098474000,0.0508497482096168000,0.0421871196868505000,0.0178760023350661000,0.0009710244154870260,0.0096081315279213800,0.0035291131755010800,0.0008577951235198650,0.0030504783488876000,0.0006898514347480880,0.0022535695997168800,0.0020681879037089100,0.0019605384680980700
118,0.0908059787461236000,0.1027580880707530000,0.0631465095878941000,0.0334823999626697000,0.0356552266574160000,0.0011108166673858600,0.0097596553618720800,0.0036387060914836900,0.0091313484499740400,0.0042921535055639300,0.0010376663065007600,0.0016030484454847400,0.0012418192844027700,0.0001922950780502870,0.0012538432030798700
119,0.1915904271788500000,0.1839885638466490000,0.1141513446658350000,0.0639975033583656000,0.0415345876416975000,0.0258274563382872000,0.0152692966696128000,0.0117733751562153000,0.0032749325256614100,0.0169389792339821000,0.0074248824350002500,0.0039729668580261600,0.0031565596624936600,0.0021951998976964300,0.0016783037065503100
120,0.1435807855363280000,0.1577750831084090000,0.1019191505919890000,0.0637246814801773000,0.0342890705256302000,0.0243435675755924000,0.0092368088423722300,0.0074927637145795600,0.0059287651368093800,0.0063887695421401300,0.0057764410272179800,0.0021226248118798500,0.0007151604436754390,0.0016229228503103600,0.0017568376385562200
121,0.1874955801721840000,0.1802216504096940000,0.1118290086605870000,0.0640455918438848000,0.0532056066833080000,0.0130224303415626000,0.0074315820084984500,0.0005885826980501140,0.0214919385981995000,0.0001571067988807110,0.0038912743014003600,0.0014764303408398400,0.0025778066853337700,0.0014396995127209200,0.0007777429802391750
122,0.1449764319268710000,0.1827675523220280000,0.0818264939260581000,0.0485162512339598000,0.0386772592881284000,0.0119176782077442000,0.0104139002813252000,0.0055000364594424300,0.0084613439634669300,0.0044316615206668100,0.0012159634337708600,0.0039712288969131000,0.0026911910188480700,0.0002451295064754980,0.0017781803646588500
123,0.1606134331028140000,0.1712664577472490000,0.0902501630216625000,0.0497438572720908000,0.0530932877896331000,0.0091845753016199200,0.0128935339383512000,0.0093446414002903200,0.0125084312473836000,0.0084288353829791400,0.0072613077922481900,0.0019007843752094500,0.0020507861218021400,0.0011202865299112700,0.0022554276427860600
124,0.1470836323643440000,0.1627384276055410000,0.0728911448905865000,0.0428867958006948000,0.0380405659710051000,0.0167579361909846000,0.0048539531298514700,0.0075951241710885100,0.0038415507468719900,0.0042913023791054600,0.0036782159403530100,0.0017123458523684400,0.0016025479517331400,0.0007885853559673900,0.0014803316775537600
125,0.1833298869803250000,0.2351499230963810000,0.1249992073508090000,0.0751926022070308000,0.0421802694597567000,0.0334891267326704000,0.0082702232967009200,0.0098281447170274900,0.0066404618224221200,0.0044894019410927600,0.0061602192807190000,0.0031455112650323500,0.0028259240774862100,0.0019450230322273200,0.0029103578294007400
126,0.1406930241265660000,0.1724654829758810000,0.0783869559118097000,0.0576437628298090000,0.0382037650597961000,0.0052369588369362400,0.0102820396469388000,0.0078623138362648400,0.0087942895057959500,0.0045988106736054400,0.0018425542311644700,0.0020974796561994600,0.0019365329166089400,0.0010618329312551500,0.0006578521905014140
127,0.1976242036748080000,0.1907269181494020000,0.1054048704145360000,0.0599344898741121000,0.0504167919335593000,0.0331683165723403000,0.0249821555768186000,0.0066956629896049100,0.0125197720900410000,0.0120275745075912000,0.0010660898306519200,0.0036401902627089500,0.0031516737051484100,0.0014852958856968400,0.0016280753313295000
128,0.1332174441282130000,0.1733542715707290000,0.0987577149995236000,0.0583121938937723000,0.0187578131534549000,0.0196570674119840000,0.0033052940232011700,0.0055532126307751000,0.0061917379326295200,0.0057619020520629700,0.0031246081658979400,0.0003257553400761590,0.0008899512435128970,0.0010906295419917200,0.0015619874477323900
129,0.1572633586881740000,0.1940393065933100000,0.0951879107009658000,0.0521919893330274000,0.0362692392267807000,0.0129026933935943000,0.0051939289664289400,0.0030286359059894300,0.0061395468663771200,0.0087637910793548200,0.0029631246124211900,0.0031083028567455600,0.0030546962239124500,0.0008205923785883170,0.0012626724067099600
130,0.1262681409115270000,0.1571632816720080000,0.0885428866674483000,0.0417952611076749000,0.0262889887086471000,0.0194234134340282000,0.0018850758191959600,0.0102349766567438000,0.0046689303323340300,0.0042858610611684900,0.0013347023626422100,0.0026880624360488700,0.0011452752780327500,0.0008090412499090640,0.0019211928136306700
131,0.1647110624568660000,0.2092748515107760000,0.1100384004101600000,0.0553757700853051000,0.0485626661138574000,0.0120474769822518000,0.0276205728046147000,0.0194097531753505000,0.0244026415835169000,0.0006140502356896490,0.0060689677795275500,0.0026099027985135100,0.0026072353120746700,0.0007468693358265800,0.0023878263105969800
132,0.1322538000573080000,0.1702903325376060000,0.0780757684476100000,0.0515969361897003000,0.0288106806896975000,0.0119087600037015000,0.0197528705779069000,0.0050095030838572900,0.0165918487097959000,0.0085660801144555500,0.0033787869887682600,0.0037584876027149400,0.0009082500477152930,0.0004194612500096310,0.0013965744230625500
133,0.1912605370560380000,0.1994055687409450000,0.1035052484338700000,0.0595183022358103000,0.0418875197908142000,0.0080432825314381900,0.0064486906723785200,0.0174019994288912000,0.0085354827961472400,0.0014769412158220800,0.0040231546831148500,0.0034580032389848900,0.0023251772062569700,0.0022394103564357700,0.0014359345619762700
134,0.1778447446183030000,0.1826353057326960000,0.0927775637542605000,0.0354114199220884000,0.0357994220073607000,0.0076504034261635700,0.0028932690460046000,0.0124362147872418000,0.0011866116671104600,0.0150284631629981000,0.0063154776408341300,0.0011322671563672200,0.0013313471198697400,0.0017295778010897100,0.0012263044526060000
135,0.1803783511070130000,0.1958851976479240000,0.1001219681208620000,0.0557614639353016000,0.0409778321655839000,0.0002899551357949310,0.0097854018523535500,0.0108941682720714000,0.0102777197848227000,0.0077838100572763500,0.0034471200695363400,0.0035621255894150000,0.0027331647051119700,0.0013036072836672000,0.0016752988164781600
136,0.1708272742104070000,0.2011766050328590000,0.0874834233601332000,0.0507428453736743000,0.0318417969903931000,0.0267636544311747000,0.0195512761450910000,0.0144518852386492000,0.0209931344100425000,0.0028614922227049900,0.0093744164404148100,0.0043411968436446000,0.0034382146584912300,0.0001294478998402790,0.0019987315793340000
137,0.2060838658175460000,0.2022735486467840000,0.1047071573338220000,0.0588963254111461000,0.0233748825045558000,0.0137840142794148000,0.0058711200729421300,0.0058794192674480700,0.0066059461119954600,0.0038344485996463600,0.0001315043292514200,0.0020252785285752900,0.0017579197411810000,0.0006466576756433990,0.0019456832619983200
138,0.1760348322204990000,0.2166085114313260000,0.0959612545983617000,0.0667523473557704000,0.0494497526945676000,0.0223177516942145000,0.0082274905411757000,0.0171407187592207000,0.0135887287953682000,0.0074166372827163700,0.0038496487275157600,0.0041061048603228900,0.0019624779986371200,0.0017063089667491700,0.0026012831205112800
139,0.1698162250997470000,0.2178413078988130000,0.1025175041434890000,0.0634899070280355000,0.0592820538868386000,0.0130283304124202000,0.0193374865805179000,0.0161732468422373000,0.0149908277335701000,0.0036278374940547300,0.0021502549205743400,0.0031834843807129300,0.0028713490861931600,0.0014717239839512600,0.0008354984718693070
140,0.1256079896547510000,0.1736865097020240000,0.0891928660401303000,0.0521297181335428000,0.0465275119934362000,0.0101499546199738000,0.0154997981072363000,0.0112095318006660000,0.0004713070860865570,0.0054292821441571700,0.0069963919987278300,0.0023820154025993700,0.0020160235346111500,0.0005342823395007430,0.0012811768434264000
141,0.1506385515507670000,0.1531274512264380000,0.0742077660930540000,0.0431949393589455000,0.0370044540847544000,0.0087753400732878400,0.0054277808739377800,0.0106811974535302000,0.0126355323025399000,0.0065325606596470900,0.0011617368740047300,0.0023947841598136000,0.0004660340765756310,0.0020329260946435800,0.0014211486521223400
142,0.1142014067776260000,0.1515726730280530000,0.0716374478474752000,0.0355764977820246000,0.0402558213443276000,0.0194240746507469000,0.0121175226748970000,0.0171184095737059000,0.0157885261126417000,0.0032981616644793300,0.0033708353959078400,0.0036651941501846800,0.0005403559080236150,0.0019565859355188000,0.0020173415475490700
143,0.1534523248925340000,0.1706296709308210000,0.0857109477971602000,0.0531154556582657000,0.0325458324089431000,0.0106872563414943000,0.0263865534328516000,0.0146917005713042000,0.0018333848047341800,0.0009186974225580710,0.0056136035956123000,0.0023688059868895300,0.0010768573873609600,0.0015466966802860100,0.0016637017971513900
144,0.1432884077868840000,0.1732658790173040000,0.0720317540662916000,0.0551917639786877000,0.0390651812360924000,0.0016161311466733800,0.0182706144458256000,0.0069594745683273200,0.0042238180187731100,0.0021725429468601400,0.0056209222801526300,0.0031534095402080400,0.0017295031332349100,0.0014564890249510300,0.0019878449241099200
145,0.1729223584979510000,0.2002168686372260000,0.1310506772844870000,0.0500134943933355000,0.0313017435218914000,0.0225137050443770000,0.0055580621988430100,0.0048555217019271800,0.0071119152798155100,0.0009388725961760550,0.0022181497359766000,0.0028183110558173700,0.0021208758872997100,0.0017032472320674000,0.0013634476695222600
146,0.1361305365937560000,0.1413960867808740000,0.0804335165910756000,0.0467865035286286000,0.0330445552156232000,0.0078111033389398700,0.0018262915439690200,0.0086966265682661100,0.0016038174726708300,0.0117401471723258000,0.0061333921329065200,0.0026947521366243300,0.0021469408027210800,0.0008811841773205880,0.0009224785449722860
147,0.0878765804125072000,0.1161225723847640000,0.0647368693092772000,0.0308541374037201000,0.0243288577998990000,0.0134727175013999000,0.0032635507551566000,0.0071708573615628700,0.0048159289196109100,0.0033206535807371700,0.0017303849994936400,0.0003823666165231740,0.0003262980161993600,0.0009381836361836130,0.0010975241065725700
148,0.1184128429824670000,0.1412240207962190000,0.0774038760438162000,0.0432509442920687000,0.0265102904851196000,0.0187181284627039000,0.0211108768191158000,0.0146598075542566000,0.0053479626556515200,0.0129146347973336000,0.0025713423523228700,0.0018644063167923400,0.0017937704292426100,0.0010862938525742300,0.0009295375452399110
149,0.2255576358202080000,0.2719610040314930000,0.1494330559443850000,0.0825354798081704000,0.0381217531702174000,0.0123106022724957000,0.0219594891998609000,0.0140814847137839000,0.0151372161913441000,0.0057786468873552800,0.0075202146953113600,0.0017195121401734000,0.0021063433169777300,0.0005549005430698000,0.0014058198661444400
150,0.1270479727793800000,0.1546268691252200000,0.0760098445018981000,0.0383998077674078000,0.0319484170702875000,0.0130647748986954000,0.0095022531728873400,0.0050300159435195100,0.0148868955884513000,0.0035754796888139600,0.0045885436834601800,0.0005430285496141100,0.0007679849154500510,0.0011018047925363800,0.0005090811207417840
151,0.1604382633037530000,0.1951867002411050000,0.0964717435556159000,0.0630238642957723000,0.0289254071079202000,0.0050118362228894100,0.0156547841988914000,0.0173598690992749000,0.0008202463754096150,0.0130415360967174000,0.0014803677410730000,0.0017292931202651900,0.0018959858067475900,0.0003394709781610170,0.0022843708898486900
152,0.1643798601104880000,0.2009749184771870000,0.0829551428220389000,0.0605981081271806000,0.0471416068098587000,0.0229577700353134000,0.0078571271794060900,0.0004713825557353950,0.0059232411981744800,0.0017619817245575700,0.0015553560063729200,0.0037045269326352800,0.0017601810967911200,0.0016450234978657900,0.0018789850972944500
153,0.1431787074498030000,0.1503773602204210000,0.0699747557639910000,0.0521554309059855000,0.0446199055247431000,0.0032346903926824200,0.0100011673003133000,0.0112173068339173000,0.0036492989095500600,0.0106393229795573000,0.0030258850559799500,0.0031276092987331700,0.0024616527252956500,0.0014194846215388100,0.0009590932237890750
154,0.1206580536558430000,0.1434633687280970000,0.0752073027511462000,0.0444832086154102000,0.0292493539410505000,0.0164146082303410000,0.0107190944594420000,0.0043813499162326700,0.0062440518698978200,0.0089667071681477800,0.0064092013017987800,0.0007631202526200550,0.0000185303523687581,0.0006860960743761580,0.0010944474894737000
155,0.1283256187991910000,0.1508339098079700000,0.0537663111008425000,0.0449815026934244000,0.0329195484600039000,0.0223431616599208000,0.0019455551465577700,0.0030400414812806800,0.0018917048655556400,0.0056245545614791000,0.0057167717125825400,0.0035319504814869900,0.0008711658753092130,0.0011568080869366100,0.0011144580303105800
156,0.1611975939067510000,0.2182349054564460000,0.0946072548396022000,0.0729481279897088000,0.0576509142209692000,0.0172207539654902000,0.0061013035610887400,0.0043404511844478700,0.0056132720336731300,0.0129269889167392000,0.0034786379259426400,0.0046301367853223700,0.0012137024673634000,0.0011943897741584800,0.0018658896073611900
157,0.1841815417417680000,0.1843143065701110000,0.1088070242272370000,0.0771962426899550000,0.0517353161385790000,0.0370817417570387000,0.0131923899996646000,0.0105183965057930000,0.0301364216432486000,0.0101928526645538000,0.0081242733582872000,0.0019282044580370300,0.0020175464365326100,0.0021599353214165600,0.0024618946584378000
158,0.1547809650734760000,0.1686647485716070000,0.0857771662955766000,0.0664471612660525000,0.0391711548991765000,0.0276612768829807000,0.0021883749291278900,0.0043761114191203700,0.0044319625549322700,0.0075462475422555100,0.0026449636505479200,0.0031389831107890200,0.0014258090457697000,0.0018500416420011700,0.0012488934744185700
159,0.1454878765935640000,0.1658211799915370000,0.0817734294136164000,0.0410846376479251000,0.0395209677777464000,0.0177571304354041000,0.0040869326150704500,0.0053058419322198400,0.0052224106895022000,0.0048884836812080400,0.0057226744019472400,0.0004872236024091970,0.0006869104446866170,0.0017788565088690700,0.0015624035211937600
160,0.1142877648060580000,0.1611611399462930000,0.0622263239731420000,0.0470028709862915000,0.0262912938137014000,0.0400705351603294000,0.0149105870891305000,0.0087778344961836300,0.0021820263145579100,0.0062076657473902600,0.0025456296686256000,0.0011411905666642100,0.0020011984297465800,0.0019308215114913400,0.0007518638171864570
161,0.1449125391977300000,0.1840607678999800000,0.0999402883428347000,0.0565547214713249000,0.0415375067548028000,0.0131796711195166000,0.0190184357497881000,0.0033977040637872900,0.0007244054575606280,0.0035317014880452000,0.0041664963588084400,0.0020689699532925300,0.0021517427407498400,0.0019379639683614100,0.0016082317998220800
162,0.1430190352876510000,0.1565655688604020000,0.0786028409436599000,0.0470212581009795000,0.0585177496662865000,0.0159385191618807000,0.0125482702941232000,0.0025001455302113000,0.0137221113833876000,0.0048565183104031400,0.0022413894129342000,0.0015274065399234000,0.0011515012229322700,0.0011313600465904700,0.0013928947812334700
163,0.1660641770032820000,0.1648869550268380000,0.1110076053945110000,0.0597649577498183000,0.0524866311093082000,0.0069933720197473200,0.0128974572227966000,0.0255384796446769000,0.0021331534114269600,0.0130603999031440000,0.0036565712069155500,0.0026965213997199100,0.0007867317833318060,0.0012817866721885000,0.0014597139596626000
164,0.1592065932976030000,0.1837814863952970000,0.0956126267611253000,0.0402110198850301000,0.0461540246380397000,0.0236756215240399000,0.0097815173963284800,0.0155425756912377000,0.0070695739945281700,0.0036200406088078600,0.0072034027969163900,0.0027038506630904000,0.0000833338647564678,0.0015186031177462800,0.0030204102574577000
165,0.1422214767482080000,0.1524357357046660000,0.0848188453082780000,0.0491317636045690000,0.0345551387846546000,0.0040570216180871600,0.0220694280434590000,0.0045941260854676200,0.0070248541209990700,0.0005438692119068000,0.0031913455358951500,0.0041297486738570500,0.0030701120658222700,0.0006858637035762410,0.0014801056122426000
166,0.3504567774100400000,0.4338011161419790000,0.2480367937342940000,0.1315813245642840000,0.0645766842094735000,0.0554011989572416000,0.0036936756174387100,0.0086296820065070400,0.0076572450910974300,0.0204359361997033000,0.0090561620148248300,0.0068851270611300300,0.0038756058106975800,0.0001943514682177790,0.0023104467230589900
167,0.1947134165996380000,0.2113602786172540000,0.1029806196109530000,0.0617174010641657000,0.0485809773399358000,0.0057237471898787900,0.0030458054931083700,0.0125420905735897000,0.0023082665185624900,0.0063891956434539500,0.0047052363146042400,0.0058999858398178100,0.0012282460104901500,0.0000399299189796225,0.0021944466535993700
168,0.1393759860950890000,0.1829416026665570000,0.0844096492431004000,0.0529809093605689000,0.0167071693856653000,0.0018633879706338100,0.0151904924567848000,0.0000459599659262659,0.0094610991378908500,0.0145965805867011000,0.0036182445082499500,0.0023876299336232600,0.0008617565621180000,0.0020704250407802800,0.0015488413943504000
169,0.1663124591292210000,0.1704687419588350000,0.1029636857403630000,0.0528789328563726000,0.0388041638123156000,0.0277115587235189000,0.0072874699716342500,0.0107879041531967000,0.0011858867676228600,0.0100770001309426000,0.0029680194853921100,0.0028879747019076600,0.0005797338688236480,0.0017164824927991600,0.0013846529487507000
170,0.1215860979961100000,0.1411787875871010000,0.0696291237002601000,0.0422842938453673000,0.0436991130373050000,0.0044899764284122200,0.0088306450077710200,0.0180953034786046000,0.0033292140168413100,0.0095992166225054200,0.0040914567392034600,0.0009579815141423850,0.0006762717333785410,0.0011755055800440300,0.0012363195827313200
171,0.1679455879088040000,0.1993789295517400000,0.1120926961558240000,0.0504837157102111000,0.0549092552780520000,0.0256366517561001000,0.0115499416703036000,0.0082356452023840900,0.0134525789865608000,0.0021256310435163600,0.0022553380429350900,0.0018830440670005100,0.0009672358618877690,0.0021175822848068300,0.0006064016385080140
172,0.1424639936201510000,0.1837599026903970000,0.1058655303866130000,0.0502855613419470000,0.0340115037955349000,0.0175666627026134000,0.0091701998212093000,0.0042620082129309000,0.0065766039103757400,0.0056709100123595500,0.0059964328727781400,0.0033294379228240600,0.0022171429918508100,0.0011688472155364500,0.0004852219166781460
173,0.1408164120083910000,0.1802516074103490000,0.0920837265497840000,0.0516920960296139000,0.0402348301915443000,0.0076097209064550000,0.0178319861124049000,0.0088766580197537700,0.0041548321411441500,0.0008932335980783840,0.0052018734869030800,0.0016657920281059900,0.0017509235192252000,0.0000182639431197224,0.0011637938011750000
174,0.1165066841425350000,0.1545627721033240000,0.0576108784912985000,0.0472684305201736000,0.0484907588399337000,0.0042058193021637800,0.0151369042881571000,0.0078108609835475300,0.0064733450679744100,0.0055673923371224400,0.0027817987636660400,0.0011275820048738600,0.0009731092677540400,0.0006504346085359910,0.0011501314339766900
175,0.1566116191073970000,0.1896562236976990000,0.0969278235727127000,0.0490945310635113000,0.0360953741093834000,0.0079550959730143000,0.0088150329591851700,0.0093920214551155800,0.0077127788673551300,0.0017732677359241000,0.0056683547103496700,0.0015674412440959500,0.0023924619176508500,0.0011830633656876400,0.0011072062568826100
176,0.1635985108303420000,0.2184143961726740000,0.0895062909189285000,0.0857478398597105000,0.0406990619952370000,0.0101367379630357000,0.0148939445801554000,0.0136396999080099000,0.0112633139743825000,0.0008907161906220450,0.0038819009380093100,0.0027501280631827800,0.0029333543589076800,0.0009328465335221630,0.0018042746168766500
177,0.1433440872954290000,0.1735011852212120000,0.0862842815610456000,0.0582405138896324000,0.0327212893972659000,0.0273546298223107000,0.0135968430477962000,0.0143431587199586000,0.0075128480121081800,0.0090216379970251500,0.0055630323808300700,0.0016195610327210700,0.0023524495911820400,0.0001682418412221200,0.0017671992131736300
178,0.1426170059915710000,0.1995319254288250000,0.0860456351809232000,0.0466419924218505000,0.0465477822417692000,0.0144439529612547000,0.0066211708406304900,0.0061514263280728500,0.0038773529359786500,0.0039832138661411200,0.0040313291011737100,0.0043343319766414100,0.0007364072088970000,0.0019934529302051100,0.0022224994011533800
179,0.1934007738764720000,0.2240726620590540000,0.0852730939754875000,0.0603679872033801000,0.0591202795194653000,0.0073687570566738300,0.0173489843489746000,0.0192709272217670000,0.0149489776207758000,0.0056442480906509500,0.0054110730727191800,0.0049254622548014100,0.0031153627335431500,0.0015835430171079900,0.0023992259940830700
180,0.1455245992741290000,0.1711023301338420000,0.0983059261160318000,0.0538825684922112000,0.0347031028959728000,0.0075332111765881700,0.0117543542484122000,0.0076644302286554500,0.0143836829931332000,0.0032500079129305300,0.0020556833026422700,0.0001929531496935490,0.0018751773311462900,0.0012092705010341800,0.0015769739796102200
181,0.1579102887301420000,0.1956741951120200000,0.1027277093667280000,0.0566004106299220000,0.0457172673051719000,0.0094679380751596700,0.0234989994408297000,0.0144307783473107000,0.0023771167607215300,0.0081089742065674100,0.0018875675269885600,0.0032227211311334100,0.0024830109020259000,0.0020600889429579400,0.0016283505875084200
182,0.1938131981230670000,0.1927177946338510000,0.1079446242061640000,0.0614159986417357000,0.0396971047549630000,0.0161721372749536000,0.0069750726863112700,0.0001057085842821810,0.0129241947131106000,0.0004183417538282450,0.0064129452814345500,0.0029967324536540300,0.0014450944146336000,0.0015959205935956800,0.0006354012227378650
